Date,Open,High,Low,Close,Adj Close,Volume,D/E,Profit Margin,EPS(diluted),P/B ratio
2020/12/21,4.090000153,4.110000134,4.050000191,4.070000172,3.189626217,90528671,1.069308616,2,0.19,0.68
2020/12/22,4.039999962,4.050000191,3.980000019,3.980000019,3.119093895,121034740,1.069308616,2,0.19,0.68
2020/12/23,3.99000001,4,3.970000029,3.99000001,3.126930475,66187138,1.069308616,2,0.19,0.68
2020/12/24,4.019999981,4.019999981,3.970000029,3.99000001,3.126930475,65498216,1.069308616,2,0.19,0.68
2020/12/25,3.99000001,4.010000229,3.970000029,4,3.134767532,44862392,1.069308616,2,0.19,0.68
2020/12/28,3.99000001,4.010000229,3.980000019,3.99000001,3.126930475,56639284,1.069308616,2,0.19,0.68
2020/12/29,3.980000019,4.039999962,3.980000019,4.019999981,3.150441408,81676058,1.069308616,2,0.19,0.68
2020/12/30,4.010000229,4.03000021,3.99000001,4.010000229,3.142604589,59293172,1.069308616,2,0.19,0.68
2020/12/31,4,4.050000191,3.99000001,4.03000021,3.158278465,85261946,1.069308616,2,0.19,0.68
2021/1/4,4.039999962,4.050000191,3.99000001,4.03000021,3.158278465,110052440,0.961593029,1.98,0.27,0.67
2021/1/5,4.010000229,4.03000021,3.980000019,4.019999981,3.150441408,107596901,0.961593029,1.98,0.27,0.67
2021/1/6,4.050000191,4.110000134,4.039999962,4.110000134,3.22097373,183894490,0.961593029,1.98,0.27,0.67
2021/1/7,4.110000134,4.130000114,4.079999924,4.119999886,3.22881031,184736754,0.961593029,1.98,0.27,0.67
2021/1/8,4.179999828,4.21999979,4.139999866,4.190000057,3.283669472,189007898,0.961593029,1.98,0.27,0.67
2021/1/11,4.190000057,4.190000057,4.050000191,4.059999943,3.181788921,247239526,0.961593029,1.98,0.27,0.67
2021/1/12,4.059999943,4.150000095,4.050000191,4.150000095,3.252321243,146946494,0.961593029,1.98,0.27,0.67
2021/1/13,4.159999847,4.25,4.139999866,4.21999979,3.307179928,228990675,0.961593029,1.98,0.27,0.67
2021/1/14,4.210000038,4.28000021,4.179999828,4.230000019,3.31501627,191255566,0.961593029,1.98,0.27,0.67
2021/1/15,4.230000019,4.260000229,4.210000038,4.239999771,3.322853327,160722724,0.961593029,1.98,0.27,0.67
2021/1/18,4.199999809,4.210000038,4.139999866,4.159999847,3.2601583,201744129,0.961593029,1.98,0.27,0.67
2021/1/19,4.159999847,4.21999979,4.139999866,4.170000076,3.267995119,169801127,0.961593029,1.98,0.27,0.67
2021/1/20,4.199999809,4.230000019,4.130000114,4.159999847,3.2601583,109734687,0.961593029,1.98,0.27,0.67
2021/1/21,4.150000095,4.190000057,4.130000114,4.159999847,3.2601583,105716400,0.961593029,1.98,0.27,0.67
2021/1/22,4.150000095,4.150000095,4.059999943,4.070000172,3.189626217,131965495,0.961593029,1.98,0.27,0.67
2021/1/25,4.059999943,4.070000172,4,4.019999981,3.150441408,149375964,0.961593029,1.98,0.27,0.67
2021/1/26,4.010000229,4.039999962,4.010000229,4.03000021,3.158278465,94162125,0.961593029,1.98,0.27,0.67
2021/1/27,4.03000021,4.070000172,4.019999981,4.03000021,3.158278465,99379006,0.961593029,1.98,0.27,0.67
2021/1/28,4.010000229,4.03000021,3.960000038,3.980000019,3.119093895,135121376,0.961593029,1.98,0.27,0.67
2021/1/29,3.980000019,3.99000001,3.920000076,3.950000048,3.095582962,114203723,0.961593029,1.98,0.27,0.67
2021/2/1,3.940000057,3.960000038,3.910000086,3.950000048,3.095582962,104645211,0.961593029,1.98,0.27,0.67
2021/2/2,3.980000019,3.99000001,3.930000067,3.940000057,3.087745905,108528883,0.961593029,1.98,0.27,0.67
2021/2/3,3.960000038,3.970000029,3.940000057,3.970000029,3.111256838,69622498,0.961593029,1.98,0.27,0.67
2021/2/4,3.960000038,3.99000001,3.950000048,3.99000001,3.126930475,106503901,0.961593029,1.98,0.27,0.67
2021/2/5,3.99000001,4,3.960000038,3.960000038,3.103419781,82078848,0.961593029,1.98,0.27,0.67
2021/2/8,3.970000029,4.010000229,3.970000029,3.99000001,3.126930475,103930222,0.961593029,1.98,0.27,0.67
2021/2/9,4,4.130000114,4,4.110000134,3.22097373,183498298,0.961593029,1.98,0.27,0.67
2021/2/10,4.099999905,4.21999979,4.099999905,4.170000076,3.267995119,259329795,0.961593029,1.98,0.27,0.67
2021/2/18,4.449999809,4.579999924,4.400000095,4.480000019,3.51093936,838250520,0.961593029,1.98,0.27,0.67
2021/2/19,4.409999847,4.429999828,4.360000134,4.369999886,3.424733639,334171851,0.961593029,1.98,0.27,0.67
2021/2/22,4.409999847,4.739999771,4.409999847,4.650000095,3.644167423,599923131,0.961593029,1.98,0.27,0.67
2021/2/23,4.800000191,4.840000153,4.659999847,4.699999809,3.683351755,446068544,0.961593029,1.98,0.27,0.67
2021/2/24,4.71999979,4.739999771,4.519999981,4.559999943,3.573634863,274553221,0.961593029,1.98,0.27,0.67
2021/2/25,4.679999828,4.739999771,4.619999886,4.659999847,3.652004004,223317053,0.961593029,1.98,0.27,0.67
2021/2/26,4.510000229,4.579999924,4.46999979,4.510000229,3.534450531,298757782,0.961593029,1.98,0.27,0.67
2021/3/1,4.539999962,4.590000153,4.460000038,4.570000172,3.58147192,213295718,0.961593029,1.98,0.27,0.67
2021/3/2,4.510000229,4.510000229,4.329999924,4.380000114,3.432570457,326255792,0.961593029,1.98,0.27,0.67
2021/3/3,4.349999905,4.480000019,4.349999905,4.460000038,3.495265961,236043630,0.961593029,1.98,0.27,0.67
2021/3/4,4.460000038,4.510000229,4.409999847,4.449999809,3.487428427,163243559,0.961593029,1.98,0.27,0.67
2021/3/5,4.519999981,4.579999924,4.409999847,4.5,3.526613235,248960959,0.961593029,1.98,0.27,0.67
2021/3/8,4.590000153,4.690000057,4.550000191,4.559999943,3.573634863,314678416,0.961593029,1.98,0.27,0.67
2021/3/9,4.510000229,4.610000134,4.449999809,4.519999981,3.54228735,224648728,0.961593029,1.98,0.27,0.67
2021/3/10,4.489999771,4.510000229,4.400000095,4.420000076,3.463917971,149027437,0.961593029,1.98,0.27,0.67
2021/3/11,4.460000038,4.489999771,4.440000057,4.480000019,3.51093936,119855260,0.961593029,1.98,0.27,0.67
2021/3/12,4.5,4.519999981,4.429999828,4.480000019,3.51093936,137980472,0.961593029,1.98,0.27,0.67
2021/3/15,4.46999979,4.619999886,4.46999979,4.610000134,3.612819672,236540480,0.961593029,1.98,0.27,0.67
2021/3/16,4.570000172,4.590000153,4.519999981,4.550000191,3.565798521,116163072,0.961593029,1.98,0.27,0.67
2021/3/17,4.519999981,4.519999981,4.440000057,4.460000038,3.495265961,150215513,0.961593029,1.98,0.27,0.67
2021/3/18,4.460000038,4.460000038,4.409999847,4.440000057,3.479591846,138233862,0.961593029,1.98,0.27,0.67
2021/3/19,4.340000153,4.340000153,4.25,4.260000229,3.338527441,307982059,0.961593029,1.98,0.27,0.67
2021/3/22,4.269999981,4.309999943,4.269999981,4.289999962,3.362037897,151597465,0.961593029,1.98,0.27,0.67
2021/3/23,4.289999962,4.300000191,4.21999979,4.260000229,3.338527441,134253618,0.961593029,1.98,0.27,0.67
2021/3/24,4.210000038,4.239999771,4.190000057,4.21999979,3.307179928,129693126,0.961593029,1.98,0.27,0.67
2021/3/25,4.25,4.269999981,4.21999979,4.230000019,3.31501627,115032790,0.961593029,1.98,0.27,0.67
2021/3/26,4.210000038,4.260000229,4.210000038,4.239999771,3.322853327,98346102,0.961593029,1.98,0.27,0.67
2021/3/29,4.289999962,4.349999905,4.269999981,4.289999962,3.362037897,194862435,0.961593029,1.98,0.27,0.67
2021/3/30,4.320000172,4.349999905,4.300000191,4.320000172,3.38554883,150424541,0.961593029,1.98,0.27,0.67
2021/3/31,4.309999943,4.329999924,4.28000021,4.329999924,3.393385649,92678868,0.961593029,1.98,0.27,0.67
2021/4/1,4.320000172,4.329999924,4.28000021,4.300000191,3.369875193,104178533,0.978786295,3.97,0.15,0.71
2021/4/2,4.329999924,4.349999905,4.300000191,4.320000172,3.38554883,142666770,0.978786295,3.97,0.15,0.71
2021/4/6,4.300000191,4.300000191,4.260000229,4.289999962,3.362037897,86146196,0.978786295,3.97,0.15,0.71
2021/4/7,4.289999962,4.369999886,4.28000021,4.360000134,3.41689682,143872330,0.978786295,3.97,0.15,0.71
2021/4/8,4.340000153,4.380000114,4.329999924,4.360000134,3.41689682,105033134,0.978786295,3.97,0.15,0.71
2021/4/9,4.360000134,4.400000095,4.340000153,4.389999866,3.440407276,102794543,0.978786295,3.97,0.15,0.71
2021/4/12,4.389999866,4.429999828,4.360000134,4.389999866,3.440407276,108821002,0.978786295,3.97,0.15,0.71
2021/4/13,4.380000114,4.389999866,4.300000191,4.329999924,3.393385649,111895489,0.978786295,3.97,0.15,0.71
2021/4/14,4.340000153,4.360000134,4.309999943,4.349999905,3.409059286,82237861,0.978786295,3.97,0.15,0.71
2021/4/15,4.389999866,4.409999847,4.349999905,4.369999886,3.424733639,98335568,0.978786295,3.97,0.15,0.71
2021/4/16,4.380000114,4.46999979,4.369999886,4.449999809,3.487428427,162102075,0.978786295,3.97,0.15,0.71
2021/4/19,4.460000038,4.46999979,4.400000095,4.420000076,3.463917971,140678189,0.978786295,3.97,0.15,0.71
2021/4/20,4.420000076,4.420000076,4.380000114,4.400000095,3.448244333,82299842,0.978786295,3.97,0.15,0.71
2021/4/21,4.369999886,4.369999886,4.269999981,4.28000021,3.354201555,196758056,0.978786295,3.97,0.15,0.71
2021/4/22,4.269999981,4.289999962,4.230000019,4.260000229,3.338527441,150186757,0.978786295,3.97,0.15,0.71
2021/4/23,4.260000229,4.260000229,4.210000038,4.230000019,3.31501627,96375165,0.978786295,3.97,0.15,0.71
2021/4/26,4.21999979,4.25,4.199999809,4.210000038,3.299342632,98483522,0.978786295,3.97,0.15,0.71
2021/4/27,4.210000038,4.21999979,4.170000076,4.199999809,3.291505575,77235304,0.978786295,3.97,0.15,0.71
2021/4/28,4.210000038,4.239999771,4.190000057,4.239999771,3.322853327,74458676,0.978786295,3.97,0.15,0.71
2021/4/29,4.269999981,4.289999962,4.25,4.28000021,3.354201555,130117952,0.978786295,3.97,0.15,0.71
2021/4/30,4.260000229,4.289999962,4.25,4.28000021,3.354201555,112476976,0.978786295,3.97,0.15,0.71
2021/5/6,4.329999924,4.389999866,4.320000172,4.369999886,3.424733639,184326852,0.978786295,3.97,0.15,0.71
2021/5/7,4.369999886,4.420000076,4.349999905,4.400000095,3.448244333,155208762,0.978786295,3.97,0.15,0.71
2021/5/10,4.420000076,4.5,4.420000076,4.5,3.526613235,195942068,0.978786295,3.97,0.15,0.71
2021/5/11,4.460000038,4.46999979,4.389999866,4.449999809,3.487428427,151953943,0.978786295,3.97,0.15,0.71
2021/5/12,4.440000057,4.539999962,4.440000057,4.5,3.526613235,130070782,0.978786295,3.97,0.15,0.71
2021/5/13,4.480000019,4.489999771,4.409999847,4.429999828,3.471755028,113006235,0.978786295,3.97,0.15,0.71
2021/5/14,4.409999847,4.429999828,4.349999905,4.389999866,3.440407276,120643091,0.978786295,3.97,0.15,0.71
2021/5/17,4.420000076,4.449999809,4.400000095,4.420000076,3.463917971,121190553,0.978786295,3.97,0.15,0.71
2021/5/18,4.449999809,4.539999962,4.429999828,4.53000021,3.550124168,193491054,0.978786295,3.97,0.15,0.71
2021/5/19,4.489999771,4.489999771,4.409999847,4.429999828,3.471755028,161015862,0.978786295,3.97,0.15,0.71
2021/5/20,4.380000114,4.380000114,4.340000153,4.340000153,3.401222944,120585915,0.978786295,3.97,0.15,0.71
2021/5/21,4.340000153,4.380000114,4.320000172,4.360000134,3.41689682,95573873,0.978786295,3.97,0.15,0.71
2021/5/24,4.380000114,4.400000095,4.360000134,4.389999866,3.440407276,86883673,0.978786295,3.97,0.15,0.71
2021/5/25,4.420000076,4.449999809,4.369999886,4.429999828,3.471755028,155268999,0.978786295,3.97,0.15,0.71
2021/5/26,4.409999847,4.46999979,4.409999847,4.46999979,3.503102303,163527884,0.978786295,3.97,0.15,0.71
2021/5/27,4.449999809,4.539999962,4.449999809,4.46999979,3.503102303,165190924,0.978786295,3.97,0.15,0.71
2021/5/28,4.510000229,4.53000021,4.449999809,4.46999979,3.503102303,100540810,0.978786295,3.97,0.15,0.71
2021/5/31,4.449999809,4.449999809,4.380000114,4.420000076,3.463917971,120151734,0.978786295,3.97,0.15,0.71
2021/6/1,4.420000076,4.480000019,4.389999866,4.46999979,3.503102303,141526091,0.978786295,3.97,0.15,0.71
2021/6/2,4.489999771,4.510000229,4.460000038,4.489999771,3.518776655,136072894,0.978786295,3.97,0.15,0.71
2021/6/3,4.5,4.550000191,4.5,4.519999981,3.54228735,197273342,0.978786295,3.97,0.15,0.71
2021/6/4,4.5,4.519999981,4.460000038,4.489999771,3.518776655,116858780,0.978786295,3.97,0.15,0.71
2021/6/7,4.510000229,4.539999962,4.489999771,4.53000021,3.550124168,116240996,0.978786295,3.97,0.15,0.71
2021/6/8,4.5,4.510000229,4.449999809,4.5,3.526613235,158327965,0.978786295,3.97,0.15,0.71
2021/6/9,4.519999981,4.619999886,4.510000229,4.599999905,3.604982615,247701931,0.978786295,3.97,0.15,0.71
2021/6/10,4.570000172,4.619999886,4.559999943,4.579999924,3.589308977,159983061,0.978786295,3.97,0.15,0.71
2021/6/11,4.610000134,4.760000229,4.599999905,4.659999847,3.652004004,296905200,0.978786295,3.97,0.15,0.71
2021/6/15,4.699999809,4.800000191,4.659999847,4.679999828,3.667677641,268109480,0.978786295,3.97,0.15,0.71
2021/6/16,4.739999771,4.78000021,4.690000057,4.699999809,3.683351755,178682856,0.978786295,3.97,0.15,0.71
2021/6/17,4.579999924,4.590000153,4.480000019,4.489999771,3.618873119,144674156,0.978786295,3.97,0.15,0.71
2021/6/18,4.460000038,4.46999979,4.349999905,4.369999886,3.522155046,209242076,0.978786295,3.97,0.15,0.71
2021/6/21,4.369999886,4.389999866,4.28000021,4.289999962,3.457675934,230399675,0.978786295,3.97,0.15,0.71
2021/6/22,4.340000153,4.46999979,4.329999924,4.429999828,3.570513964,261793370,0.978786295,3.97,0.15,0.71
2021/6/23,4.429999828,4.449999809,4.380000114,4.440000057,3.578573704,99809744,0.978786295,3.97,0.15,0.71
2021/6/24,4.440000057,4.440000057,4.389999866,4.420000076,3.562454224,102543220,0.978786295,3.97,0.15,0.71
2021/6/25,4.429999828,4.489999771,4.409999847,4.420000076,3.562454224,151006731,0.978786295,3.97,0.15,0.71
2021/6/28,4.449999809,4.46999979,4.360000134,4.380000114,3.530214787,127611752,0.978786295,3.97,0.15,0.71
2021/6/29,4.360000134,4.369999886,4.320000172,4.349999905,3.506034851,128878874,0.978786295,3.97,0.15,0.71
2021/6/30,4.360000134,4.380000114,4.329999924,4.360000134,3.514095068,77308781,0.978786295,3.97,0.15,0.71
2021/7/1,4.369999886,4.380000114,4.329999924,4.329999924,3.489915133,76574693,1.042281448,3.85,0.32,0.69
2021/7/2,4.400000095,4.420000076,4.300000191,4.309999943,3.473795891,177946142,1.042281448,3.85,0.32,0.69
2021/7/5,4.309999943,4.320000172,4.260000229,4.300000191,3.465735912,129845976,1.042281448,3.85,0.32,0.69
2021/7/6,4.320000172,4.349999905,4.289999962,4.320000172,3.481855631,118036719,1.042281448,3.85,0.32,0.69
2021/7/7,4.28000021,4.289999962,4.25,4.269999981,3.441556215,145678625,1.042281448,3.85,0.32,0.69
2021/7/8,4.260000229,4.260000229,4.199999809,4.199999809,3.385137081,137307017,1.042281448,3.85,0.32,0.69
2021/7/9,4.199999809,4.21999979,4.179999828,4.199999809,3.385137081,112045706,1.042281448,3.85,0.32,0.69
2021/7/12,4.230000019,4.239999771,4.170000076,4.170000076,3.360957861,144576157,1.042281448,3.85,0.32,0.69
2021/7/13,4.190000057,4.230000019,4.170000076,4.210000038,3.39319706,121954444,1.042281448,3.85,0.32,0.69
2021/7/14,4.21999979,4.21999979,4.170000076,4.179999828,3.369017363,105048025,1.042281448,3.85,0.32,0.69
2021/7/15,4.159999847,4.179999828,4.130000114,4.170000076,3.360957861,110263251,1.042281448,3.85,0.32,0.69
2021/7/16,4.159999847,4.179999828,4.139999866,4.150000095,3.344838142,103916174,1.042281448,3.85,0.32,0.69
2021/7/19,4.150000095,4.150000095,4.050000191,4.070000172,3.280359507,200799873,1.042281448,3.85,0.32,0.69
2021/7/20,4.019999981,4.090000153,4.019999981,4.079999924,3.288419247,116285859,1.042281448,3.85,0.32,0.69
2021/7/21,4.079999924,4.079999924,4.03000021,4.03000021,3.24812007,99339423,1.042281448,3.85,0.32,0.69
2021/7/22,4.070000172,4.099999905,4.050000191,4.079999924,3.288419247,135730171,1.042281448,3.85,0.32,0.69
2021/7/23,4.090000153,4.099999905,4.059999943,4.059999943,3.27229929,95349340,1.042281448,3.85,0.32,0.69
2021/7/26,4.070000172,4.070000172,4.010000229,4.039999962,3.25617981,127603169,1.042281448,3.85,0.32,0.69
2021/7/27,4.039999962,4.090000153,4.010000229,4.019999981,3.240060329,137442212,1.042281448,3.85,0.32,0.69
2021/7/28,4.019999981,4.039999962,3.970000029,3.980000019,3.207820654,160749957,1.042281448,3.85,0.32,0.69
2021/7/29,4,4,3.950000048,3.980000019,3.207820654,112429589,1.042281448,3.85,0.32,0.69
2021/7/30,3.970000029,4.010000229,3.950000048,3.99000001,3.215880394,89770835,1.042281448,3.85,0.32,0.69
2021/8/2,3.980000019,4.010000229,3.920000076,4,3.223940372,143752830,1.042281448,3.85,0.32,0.69
2021/8/3,3.970000029,4,3.960000038,3.980000019,3.207820654,104833047,1.042281448,3.85,0.32,0.69
2021/8/4,3.970000029,4,3.950000048,4,3.223940372,76843697,1.042281448,3.85,0.32,0.69
2021/8/5,3.980000019,4.019999981,3.960000038,3.99000001,3.215880394,86014608,1.042281448,3.85,0.32,0.69
2021/8/6,4,4,3.960000038,3.970000029,3.199760914,100167170,1.042281448,3.85,0.32,0.69
2021/8/9,3.960000038,4,3.950000048,4,3.223940372,89452901,1.042281448,3.85,0.32,0.69
2021/8/10,3.99000001,4,3.970000029,4,3.223940372,79408820,1.042281448,3.85,0.32,0.69
2021/8/11,4.010000229,4.050000191,4,4.039999962,3.25617981,124784597,1.042281448,3.85,0.32,0.69
2021/8/12,4.050000191,4.059999943,4.019999981,4.050000191,3.264240026,108665367,1.042281448,3.85,0.32,0.69
2021/8/13,4.039999962,4.050000191,3.99000001,4,3.223940372,111460688,1.042281448,3.85,0.32,0.69
2021/8/16,4,4.079999924,3.99000001,4.079999924,3.288419247,187260413,1.042281448,3.85,0.32,0.69
2021/8/17,4.070000172,4.119999886,4.03000021,4.039999962,3.25617981,165390038,1.042281448,3.85,0.32,0.69
2021/8/18,4.019999981,4.079999924,4.010000229,4.079999924,3.288419247,124526973,1.042281448,3.85,0.32,0.69
2021/8/19,4.039999962,4.050000191,3.940000057,3.950000048,3.183641195,302924558,1.042281448,3.85,0.32,0.69
2021/8/20,3.960000038,3.970000029,3.940000057,3.960000038,3.191700935,118117169,1.042281448,3.85,0.32,0.69
2021/8/23,3.960000038,4,3.960000038,3.980000019,3.207820654,103893721,1.042281448,3.85,0.32,0.69
2021/8/24,4.019999981,4.03000021,3.99000001,4,3.223940372,106426316,1.042281448,3.85,0.32,0.69
2021/8/25,4.010000229,4.050000191,4,4.039999962,3.25617981,127870562,1.042281448,3.85,0.32,0.69
2021/8/26,4.050000191,4.079999924,4.039999962,4.070000172,3.280359507,159721149,1.042281448,3.85,0.32,0.69
2021/8/27,4.059999943,4.110000134,4.050000191,4.099999905,3.304538727,160022064,1.042281448,3.85,0.32,0.69
2021/8/30,4.139999866,4.190000057,4.119999886,4.179999828,3.369017363,264477359,1.042281448,3.85,0.32,0.69
2021/8/31,4.179999828,4.28000021,4.139999866,4.260000229,3.433496714,299890872,1.042281448,3.85,0.32,0.69
2021/9/1,4.269999981,4.320000172,4.21999979,4.269999981,3.441556215,286679181,1.042281448,3.85,0.32,0.69
2021/9/2,4.260000229,4.320000172,4.25,4.309999943,3.473795891,218101765,1.042281448,3.85,0.32,0.69
2021/9/3,4.340000153,4.400000095,4.329999924,4.360000134,3.514095068,239287456,1.042281448,3.85,0.32,0.69
2021/9/6,4.360000134,4.389999866,4.340000153,4.360000134,3.514095068,172622090,1.042281448,3.85,0.32,0.69
2021/9/7,4.360000134,4.480000019,4.340000153,4.480000019,3.610813141,311848974,1.042281448,3.85,0.32,0.69
2021/9/8,4.460000038,4.550000191,4.449999809,4.53000021,3.651112556,287994316,1.042281448,3.85,0.32,0.69
2021/9/9,4.550000191,4.690000057,4.53000021,4.650000095,3.747830868,412391183,1.042281448,3.85,0.32,0.69
2021/9/10,4.630000114,4.670000076,4.519999981,4.550000191,3.667232513,353125807,1.042281448,3.85,0.32,0.69
2021/9/13,4.590000153,4.730000019,4.590000153,4.699999809,3.788129807,379516518,1.042281448,3.85,0.32,0.69
2021/9/14,4.699999809,4.949999809,4.619999886,4.650000095,3.747830868,595752196,1.042281448,3.85,0.32,0.69
2021/9/15,4.619999886,4.800000191,4.579999924,4.730000019,3.812309504,438462942,1.042281448,3.85,0.32,0.69
2021/9/16,4.829999924,4.860000134,4.630000114,4.650000095,3.747830868,457714686,1.042281448,3.85,0.32,0.69
2021/9/17,4.46999979,4.639999866,4.340000153,4.489999771,3.747830629,443174093,1.042281448,3.85,0.32,0.69
2021/9/22,4.409999847,4.699999809,4.400000095,4.699999809,3.92311883,390160290,1.042281448,3.85,0.32,0.69
2021/9/23,4.730000019,4.78000021,4.610000134,4.639999866,3.873036623,330503583,1.042281448,3.85,0.32,0.69
2021/9/24,4.659999847,4.739999771,4.510000229,4.539999962,3.78956604,310640584,1.042281448,3.85,0.32,0.69
2021/9/27,4.579999924,4.639999866,4.440000057,4.460000038,3.722789526,335166858,1.042281448,3.85,0.32,0.69
2021/9/28,4.519999981,4.809999943,4.489999771,4.739999771,3.956506968,553126947,1.042281448,3.85,0.32,0.69
2021/9/29,4.630000114,4.639999866,4.400000095,4.460000038,3.722789526,536503133,1.042281448,3.85,0.32,0.69
2021/9/30,4.460000038,4.480000019,4.360000134,4.460000038,3.722789526,246316656,1.042281448,3.85,0.32,0.69
2021/10/8,4.619999886,4.650000095,4.510000229,4.590000153,3.831301451,330265047,1.07162333,3.63,0.49,0.71
2021/10/11,4.610000134,4.670000076,4.559999943,4.619999886,3.856342077,242940748,1.07162333,3.63,0.49,0.71
2021/10/12,4.590000153,4.650000095,4.460000038,4.510000229,3.764524937,241862456,1.07162333,3.63,0.49,0.71
2021/10/13,4.46999979,4.480000019,4.289999962,4.329999924,3.614277363,319833161,1.07162333,3.63,0.49,0.71
2021/10/14,4.329999924,4.380000114,4.289999962,4.340000153,3.622624874,129487530,1.07162333,3.63,0.49,0.71
2021/10/15,4.369999886,4.420000076,4.320000172,4.420000076,3.68940115,211525136,1.07162333,3.63,0.49,0.71
2021/10/18,4.429999828,4.519999981,4.400000095,4.510000229,3.764524937,258992361,1.07162333,3.63,0.49,0.71
2021/10/19,4.46999979,4.539999962,4.420000076,4.53000021,3.781218767,209153420,1.07162333,3.63,0.49,0.71
2021/10/20,4.460000038,4.5,4.420000076,4.449999809,3.714442015,182937255,1.07162333,3.63,0.49,0.71
2021/10/21,4.480000019,4.519999981,4.449999809,4.480000019,3.739483356,185046464,1.07162333,3.63,0.49,0.71
2021/10/22,4.449999809,4.480000019,4.340000153,4.360000134,3.639318943,217324325,1.07162333,3.63,0.49,0.71
2021/10/25,4.389999866,4.510000229,4.340000153,4.449999809,3.714442015,205336382,1.07162333,3.63,0.49,0.71
2021/10/26,4.449999809,4.489999771,4.409999847,4.420000076,3.68940115,123191537,1.07162333,3.63,0.49,0.71
2021/10/27,4.420000076,4.429999828,4.329999924,4.349999905,3.630971432,166850962,1.07162333,3.63,0.49,0.71
2021/10/28,4.300000191,4.309999943,4.170000076,4.199999809,3.505765438,270223500,1.07162333,3.63,0.49,0.71
2021/10/29,4.230000019,4.269999981,4.190000057,4.25,3.547501326,161791956,1.07162333,3.63,0.49,0.71
2021/11/1,4.239999771,4.269999981,4.199999809,4.21999979,3.522459984,144344285,1.07162333,3.63,0.49,0.71
2021/11/2,4.25,4.25,4.099999905,4.150000095,3.464030504,252870672,1.07162333,3.63,0.49,0.71
2021/11/3,4.110000134,4.179999828,4.099999905,4.150000095,3.464030504,135010845,1.07162333,3.63,0.49,0.71
2021/11/4,4.119999886,4.150000095,4.079999924,4.139999866,3.45568347,140053780,1.07162333,3.63,0.49,0.71
2021/11/5,4.130000114,4.130000114,4.079999924,4.090000153,3.413948298,133598187,1.07162333,3.63,0.49,0.71
2021/11/8,4.130000114,4.139999866,4.090000153,4.090000153,3.413948298,119136465,1.07162333,3.63,0.49,0.71
2021/11/9,4.099999905,4.110000134,4.039999962,4.050000191,3.38056016,154510903,1.07162333,3.63,0.49,0.71
2021/11/10,4.070000172,4.079999924,4.039999962,4.079999924,3.405601025,134486559,1.07162333,3.63,0.49,0.71
2021/11/11,4.050000191,4.110000134,4.039999962,4.099999905,3.422295094,123956340,1.07162333,3.63,0.49,0.71
2021/11/12,4.099999905,4.130000114,4.070000172,4.110000134,3.430642366,107596881,1.07162333,3.63,0.49,0.71
2021/11/15,4.099999905,4.110000134,4.079999924,4.099999905,3.422295094,86677595,1.07162333,3.63,0.49,0.71
2021/11/16,4.110000134,4.150000095,4.090000153,4.110000134,3.430642366,108037654,1.07162333,3.63,0.49,0.71
2021/11/17,4.110000134,4.119999886,4.090000153,4.110000134,3.430642366,74651664,1.07162333,3.63,0.49,0.71
2021/11/18,4.099999905,4.110000134,4.079999924,4.079999924,3.405601025,81634642,1.07162333,3.63,0.49,0.71
2021/11/19,4.099999905,4.190000057,4.079999924,4.179999828,3.489071369,174345527,1.07162333,3.63,0.49,0.71
2021/11/22,4.139999866,4.159999847,4.110000134,4.130000114,3.447336435,134750995,1.07162333,3.63,0.49,0.71
2021/11/23,4.119999886,4.150000095,4.099999905,4.119999886,3.438989162,109857554,1.07162333,3.63,0.49,0.71
2021/11/24,4.150000095,4.179999828,4.119999886,4.159999847,3.472377539,112461459,1.07162333,3.63,0.49,0.71
2021/11/25,4.139999866,4.150000095,4.110000134,4.119999886,3.438989162,82037781,1.07162333,3.63,0.49,0.71
2021/11/26,4.090000153,4.110000134,4.079999924,4.090000153,3.413948298,79599947,1.07162333,3.63,0.49,0.71
2021/11/29,4.019999981,4.070000172,4.019999981,4.059999943,3.388906717,109627152,1.07162333,3.63,0.49,0.71
2021/11/30,4.059999943,4.090000153,4.03000021,4.039999962,3.372212887,105217971,1.07162333,3.63,0.49,0.71
2021/12/1,4.039999962,4.139999866,4.039999962,4.130000114,3.447336435,129070559,1.07162333,3.63,0.49,0.71
2021/12/2,4.139999866,4.230000019,4.119999886,4.190000057,3.497419119,184036456,1.07162333,3.63,0.49,0.71
2021/12/3,4.210000038,4.21999979,4.139999866,4.199999809,3.505765438,133620453,1.07162333,3.63,0.49,0.71
2021/12/6,4.199999809,4.21999979,4.179999828,4.179999828,3.489071369,115153726,1.07162333,3.63,0.49,0.71
2021/12/7,4.21999979,4.239999771,4.179999828,4.230000019,3.53080678,131608198,1.07162333,3.63,0.49,0.71
2021/12/8,4.239999771,4.25,4.210000038,4.21999979,3.522459984,117228826,1.07162333,3.63,0.49,0.71
2021/12/9,4.230000019,4.28000021,4.210000038,4.269999981,3.564195156,162228694,1.07162333,3.63,0.49,0.71
2021/12/10,4.25,4.260000229,4.190000057,4.21999979,3.522459984,170108160,1.07162333,3.63,0.49,0.71
2021/12/13,4.21999979,4.260000229,4.210000038,4.21999979,3.522459984,98005780,1.07162333,3.63,0.49,0.71
2021/12/14,4.210000038,4.210000038,4.159999847,4.159999847,3.472377539,98174385,1.07162333,3.63,0.49,0.71
