,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS,600028.SS,601857.SS
Date,,,,,,,,,,,,
2020-03-31,3.258744239807129,4.090982913970947,4.429999828338623,4.619999885559082,4.489999771118164,4.650000095367432,4.400000095367432,4.599999904632568,4.489999771118164,4.639999866485596,161012374,183554957
2020-04-01,3.2293200492858887,4.028999328613281,4.389999866485596,4.550000190734863,4.429999828338623,4.619999885559082,4.380000114440918,4.539999961853027,4.420000076293945,4.610000133514404,116153343,186412968
2020-04-02,3.347017288208008,4.170677661895752,4.550000190734863,4.710000038146973,4.559999942779541,4.739999771118164,4.360000133514404,4.489999771118164,4.360000133514404,4.519999980926514,264055918,412537466
2020-04-03,3.280812978744507,4.0998382568359375,4.460000038146973,4.630000114440918,4.539999961853027,4.730000019073486,4.449999809265137,4.610000133514404,4.539999961853027,4.730000019073486,167679712,279856007
2020-04-07,3.3175930976867676,4.135258674621582,4.510000228881836,4.670000076293945,4.539999961853027,4.699999809265137,4.480000019073486,4.650000095367432,4.510000228881836,4.679999828338623,159965022,249824945
2020-04-08,3.310236692428589,4.1086931228637695,4.5,4.639999866485596,4.5,4.659999847412109,4.449999809265137,4.610000133514404,4.489999771118164,4.639999866485596,116631215,193838632
2020-04-09,3.3175930976867676,4.117547512054443,4.510000228881836,4.650000095367432,4.53000020980835,4.679999828338623,4.5,4.630000114440918,4.519999980926514,4.670000076293945,79263855,132237118
2020-04-10,3.3028805255889893,4.073273658752441,4.489999771118164,4.599999904632568,4.539999961853027,4.650000095367432,4.46999979019165,4.579999923706055,4.5,4.650000095367432,99702301,164753045
2020-04-13,3.310236692428589,4.055563449859619,4.5,4.579999923706055,4.519999980926514,4.639999866485596,4.489999771118164,4.579999923706055,4.5,4.619999885559082,84317692,113647632
2020-04-14,3.310236692428589,4.064418315887451,4.5,4.590000152587891,4.510000228881836,4.599999904632568,4.46999979019165,4.559999942779541,4.5,4.590000152587891,99621388,128355795
2020-04-15,3.3028805255889893,4.028999328613281,4.489999771118164,4.550000190734863,4.5,4.570000171661377,4.46999979019165,4.550000190734863,4.489999771118164,4.570000171661377,75520692,112297162
2020-04-16,3.2881689071655273,4.011288642883301,4.46999979019165,4.53000020980835,4.489999771118164,4.539999961853027,4.46999979019165,4.510000228881836,4.46999979019165,4.53000020980835,80859007,116651794
2020-04-17,3.3543734550476074,4.028999328613281,4.559999942779541,4.550000190734863,4.579999923706055,4.579999923706055,4.480000019073486,4.539999961853027,4.5,4.539999961853027,211818903,124297105
2020-04-20,3.3911542892456055,4.028999328613281,4.610000133514404,4.550000190734863,4.650000095367432,4.570000171661377,4.519999980926514,4.510000228881836,4.519999980926514,4.53000020980835,137589299,102497802
2020-04-21,3.3396613597869873,3.993579387664795,4.539999961853027,4.510000228881836,4.590000152587891,4.53000020980835,4.53000020980835,4.5,4.570000171661377,4.519999980926514,119490683,109960957
2020-04-22,3.3175930976867676,3.9493043422698975,4.510000228881836,4.460000038146973,4.53000020980835,4.46999979019165,4.480000019073486,4.429999828338623,4.519999980926514,4.46999979019165,77973682,136997191
2020-04-23,3.347017288208008,4.028999328613281,4.550000190734863,4.550000190734863,4.610000133514404,4.590000152587891,4.519999980926514,4.480000019073486,4.519999980926514,4.480000019073486,121501782,185032553
2020-04-24,3.3028805255889893,3.9670140743255615,4.489999771118164,4.480000019073486,4.559999942779541,4.559999942779541,4.489999771118164,4.480000019073486,4.550000190734863,4.550000190734863,81335790,106711101
2020-04-27,3.3175930976867676,3.9404492378234863,4.510000228881836,4.449999809265137,4.519999980926514,4.5,4.480000019073486,4.449999809265137,4.5,4.46999979019165,65727847,75706314
2020-04-28,3.258744239807129,3.8607547283172607,4.429999828338623,4.360000133514404,4.5,4.449999809265137,4.429999828338623,4.329999923706055,4.489999771118164,4.440000057220459,110505789,128594575
2020-04-29,3.2661006450653076,3.878464698791504,4.440000057220459,4.380000114440918,4.460000038146973,4.409999847412109,4.420000076293945,4.369999885559082,4.460000038146973,4.369999885559082,67861751,60415182
2020-04-30,3.280812978744507,3.9315943717956543,4.460000038146973,4.440000057220459,4.460000038146973,4.460000038146973,4.380000114440918,4.369999885559082,4.409999847412109,4.380000114440918,119640204,85973295
2020-05-06,3.258744239807129,3.9581587314605713,4.429999828338623,4.46999979019165,4.440000057220459,4.489999771118164,4.409999847412109,4.420000076293945,4.409999847412109,4.440000057220459,84819242,88177097
2020-05-07,3.2440316677093506,3.9404492378234863,4.409999847412109,4.449999809265137,4.429999828338623,4.480000019073486,4.409999847412109,4.440000057220459,4.429999828338623,4.46999979019165,57714809,61056105
2020-05-08,3.2513885498046875,3.9581587314605713,4.420000076293945,4.46999979019165,4.429999828338623,4.480000019073486,4.409999847412109,4.460000038146973,4.420000076293945,4.46999979019165,65920898,55870408
2020-05-11,3.2440316677093506,3.9581587314605713,4.409999847412109,4.46999979019165,4.440000057220459,4.489999771118164,4.409999847412109,4.460000038146973,4.429999828338623,4.480000019073486,55947548,55730677
2020-05-12,3.236675977706909,3.9227395057678223,4.400000095367432,4.429999828338623,4.420000076293945,4.46999979019165,4.400000095367432,4.420000076293945,4.420000076293945,4.46999979019165,54066435,52202891
2020-05-13,3.2440316677093506,3.9227395057678223,4.409999847412109,4.429999828338623,4.420000076293945,4.429999828338623,4.380000114440918,4.400000095367432,4.400000095367432,4.429999828338623,62129330,44111721
2020-05-14,3.221963882446289,3.8961751461029053,4.380000114440918,4.400000095367432,4.400000095367432,4.420000076293945,4.369999885559082,4.400000095367432,4.389999866485596,4.420000076293945,55408978,43927251
2020-05-15,3.207252025604248,3.913884401321411,4.360000133514404,4.420000076293945,4.400000095367432,4.429999828338623,4.360000133514404,4.409999847412109,4.389999866485596,4.420000076293945,50811392,41088010
2020-05-18,3.2146079540252686,3.9315943717956543,4.369999885559082,4.440000057220459,4.389999866485596,4.460000038146973,4.360000133514404,4.429999828338623,4.369999885559082,4.449999809265137,51495650,61974604
2020-05-19,3.2293200492858887,3.9493043422698975,4.389999866485596,4.460000038146973,4.420000076293945,4.510000228881836,4.380000114440918,4.460000038146973,4.409999847412109,4.480000019073486,76973124,89322364
2020-05-20,3.2146079540252686,3.9227395057678223,4.369999885559082,4.429999828338623,4.389999866485596,4.460000038146973,4.360000133514404,4.420000076293945,4.389999866485596,4.460000038146973,42610778,59975700
2020-05-21,3.207252025604248,3.9404492378234863,4.360000133514404,4.449999809265137,4.389999866485596,4.46999979019165,4.349999904632568,4.420000076293945,4.380000114440918,4.449999809265137,68249369,76749769
2020-05-22,3.1263349056243896,3.869609832763672,4.25,4.369999885559082,4.360000133514404,4.440000057220459,4.25,4.360000133514404,4.349999904632568,4.440000057220459,121236388,93991808
2020-05-25,3.104266405105591,3.843045473098755,4.21999979019165,4.340000152587891,4.260000228881836,4.369999885559082,4.210000038146973,4.329999923706055,4.25,4.369999885559082,58933644,61514353
2020-05-26,3.0969104766845703,3.8518998622894287,4.210000038146973,4.349999904632568,4.239999771118164,4.360000133514404,4.190000057220459,4.329999923706055,4.230000019073486,4.340000152587891,81135480,64205918
2020-05-27,3.08219838142395,3.8164796829223633,4.190000057220459,4.309999942779541,4.21999979019165,4.349999904632568,4.179999828338623,4.300000190734863,4.210000038146973,4.349999904632568,71932997,69391811
2020-05-28,3.08219838142395,3.7987706661224365,4.190000057220459,4.289999961853027,4.210000038146973,4.329999923706055,4.159999847412109,4.28000020980835,4.179999828338623,4.300000190734863,68668482,88980863
2020-05-29,3.0454177856445312,3.763350486755371,4.139999866485596,4.25,4.190000057220459,4.289999961853027,4.139999866485596,4.21999979019165,4.179999828338623,4.28000020980835,74630247,128335113
2020-06-01,3.08955454826355,3.7987706661224365,4.199999809265137,4.289999961853027,4.210000038146973,4.300000190734863,4.150000095367432,4.25,4.150000095367432,4.260000228881836,100851465,93876816
2020-06-02,3.104266405105591,3.8164796829223633,4.21999979019165,4.309999942779541,4.239999771118164,4.309999942779541,4.190000057220459,4.28000020980835,4.199999809265137,4.289999961853027,84259723,67477346
2020-06-03,3.11897873878479,3.843045473098755,4.239999771118164,4.340000152587891,4.269999980926514,4.369999885559082,4.239999771118164,4.329999923706055,4.239999771118164,4.329999923706055,90997752,75972862
2020-06-04,3.08219838142395,3.8253352642059326,4.190000057220459,4.320000171661377,4.260000228881836,4.349999904632568,4.179999828338623,4.300000190734863,4.260000228881836,4.340000152587891,93562405,57364217
2020-06-05,3.1116225719451904,3.8076252937316895,4.230000019073486,4.300000190734863,4.230000019073486,4.309999942779541,4.170000076293945,4.28000020980835,4.199999809265137,4.309999942779541,78157974,51673183
2020-06-08,3.1631157398223877,3.843045473098755,4.300000190734863,4.340000152587891,4.300000190734863,4.360000133514404,4.239999771118164,4.329999923706055,4.25,4.349999904632568,129640293,80871474
2020-06-09,3.155759572982788,3.8518998622894287,4.289999961853027,4.349999904632568,4.300000190734863,4.349999904632568,4.269999980926514,4.329999923706055,4.300000190734863,4.349999904632568,111041120,59692860
2020-06-10,3.1480624675750732,3.8253352642059326,4.090000152587891,4.320000171661377,4.119999885559082,4.349999904632568,4.079999923706055,4.309999942779541,4.119999885559082,4.340000152587891,108417595,50783402
2020-06-11,3.1018807888031006,3.7899155616760254,4.03000020980835,4.28000020980835,4.090000152587891,4.320000171661377,4.03000020980835,4.269999980926514,4.079999923706055,4.309999942779541,97043809,62477333
2020-06-12,3.1095774173736572,3.7722058296203613,4.039999961853027,4.260000228881836,4.070000171661377,4.269999980926514,3.9700000286102295,4.21999979019165,3.990000009536743,4.230000019073486,92414597,81579721
2020-06-15,3.0710926055908203,3.745640277862549,3.990000009536743,4.230000019073486,4.019999980926514,4.25,3.990000009536743,4.21999979019165,4.019999980926514,4.239999771118164,60136071,55518983
2020-06-16,3.0941836833953857,3.781060218811035,4.019999980926514,4.269999980926514,4.019999980926514,4.28000020980835,4.0,4.230000019073486,4.019999980926514,4.25,55590647,62021404
2020-06-17,3.086486577987671,3.763350486755371,4.010000228881836,4.25,4.019999980926514,4.260000228881836,3.990000009536743,4.230000019073486,4.010000228881836,4.25,64228025,52009560
2020-06-18,3.086486577987671,3.7987706661224365,4.010000228881836,4.289999961853027,4.019999980926514,4.320000171661377,3.9800000190734863,4.230000019073486,3.990000009536743,4.239999771118164,107436567,79832736
2020-06-19,3.086486577987671,3.8076252937316895,4.010000228881836,4.300000190734863,4.03000020980835,4.309999942779541,4.0,4.25,4.010000228881836,4.269999980926514,96098272,79035747
2020-06-22,3.0710926055908203,3.781060218811035,3.990000009536743,4.269999980926514,4.019999980926514,4.309999942779541,3.990000009536743,4.269999980926514,4.010000228881836,4.300000190734863,86156481,60774765
2020-06-23,3.0556983947753906,3.7722058296203613,3.9700000286102295,4.260000228881836,4.0,4.28000020980835,3.9600000381469727,4.25,3.990000009536743,4.28000020980835,91196222,53115905
2020-06-24,3.0556983947753906,3.7722058296203613,3.9700000286102295,4.260000228881836,3.9800000190734863,4.269999980926514,3.9600000381469727,4.25,3.9600000381469727,4.260000228881836,74132374,52723594
2020-06-29,3.017213821411133,3.754495620727539,3.9200000762939453,4.239999771118164,3.9600000381469727,4.269999980926514,3.9000000953674316,4.230000019073486,3.9600000381469727,4.260000228881836,147280011,54861604
2020-06-30,3.009516954421997,3.7309696674346924,3.9100000858306885,4.190000057220459,3.940000057220459,4.199999809265137,3.9100000858306885,4.179999828338623,3.930000066757202,4.199999809265137,67638235,47947188
2020-07-01,3.0249109268188477,3.7843964099884033,3.930000066757202,4.25,3.940000057220459,4.260000228881836,3.9000000953674316,4.179999828338623,3.9200000762939453,4.190000057220459,98015525,86165989
2020-07-02,3.086486577987671,3.846728563308716,4.010000228881836,4.320000171661377,4.019999980926514,4.329999923706055,3.9100000858306885,4.230000019073486,3.9200000762939453,4.239999771118164,211938640,153857647
2020-07-03,3.1403651237487793,3.9357728958129883,4.079999923706055,4.420000076293945,4.090000152587891,4.449999809265137,3.990000009536743,4.320000171661377,4.0,4.329999923706055,227156318,222616461
2020-07-06,3.2866077423095703,4.202906608581543,4.269999980926514,4.71999979019165,4.289999961853027,4.739999771118164,4.110000133514404,4.440000057220459,4.110000133514404,4.440000057220459,423753375,443275190
2020-07-07,3.2558200359344482,4.1850972175598145,4.230000019073486,4.699999809265137,4.360000133514404,4.880000114440918,4.230000019073486,4.659999847412109,4.309999942779541,4.769999980926514,420182152,397893345
2020-07-08,3.2404258251190186,4.158384799957275,4.210000038146973,4.670000076293945,4.21999979019165,4.690000057220459,4.130000114440918,4.579999923706055,4.210000038146973,4.670000076293945,289021034,270532624
2020-07-09,3.2558200359344482,4.220715045928955,4.230000019073486,4.739999771118164,4.25,4.769999980926514,4.170000076293945,4.630000114440918,4.199999809265137,4.679999828338623,271902156,261168874
2020-07-10,3.1788504123687744,4.096052646636963,4.130000114440918,4.599999904632568,4.199999809265137,4.699999809265137,4.119999885559082,4.590000152587891,4.199999809265137,4.699999809265137,217219229,202448610
2020-07-13,3.2096383571624756,4.122766494750977,4.170000076293945,4.630000114440918,4.179999828338623,4.659999847412109,4.119999885559082,4.570000171661377,4.130000114440918,4.590000152587891,241002124,173551732
2020-07-14,3.1480624675750732,4.060434818267822,4.090000152587891,4.559999942779541,4.170000076293945,4.619999885559082,4.070000171661377,4.519999980926514,4.150000095367432,4.619999885559082,279702490,176757915
2020-07-15,3.117274522781372,3.998103380203247,4.050000190734863,4.489999771118164,4.130000114440918,4.599999904632568,4.039999961853027,4.480000019073486,4.110000133514404,4.579999923706055,190492259,150545694
2020-07-16,3.0633955001831055,3.9268674850463867,3.9800000190734863,4.409999847412109,4.070000171661377,4.519999980926514,3.9800000190734863,4.400000095367432,4.070000171661377,4.5,217229888,174747849
2020-07-17,3.0556983947753906,3.9090585708618164,3.9700000286102295,4.389999866485596,4.0,4.429999828338623,3.9600000381469727,4.360000133514404,3.990000009536743,4.400000095367432,130986083,114824684
2020-07-20,3.1095774173736572,3.998103380203247,4.039999961853027,4.489999771118164,4.050000190734863,4.5,3.9700000286102295,4.380000114440918,3.9800000190734863,4.400000095367432,157380543,130034110
2020-07-21,3.0941836833953857,3.9802944660186768,4.019999980926514,4.46999979019165,4.070000171661377,4.519999980926514,4.010000228881836,4.449999809265137,4.050000190734863,4.5,117647289,84861965
2020-07-22,3.1403651237487793,4.104957580566406,4.079999923706055,4.610000133514404,4.130000114440918,4.650000095367432,4.03000020980835,4.5,4.050000190734863,4.5,254716763,283144151
2020-07-23,3.1018807888031006,4.042625904083252,4.03000020980835,4.539999961853027,4.079999923706055,4.599999904632568,3.990000009536743,4.480000019073486,4.059999942779541,4.579999923706055,174838982,177301977
2020-07-24,3.078789472579956,4.007008075714111,4.0,4.5,4.090000152587891,4.659999847412109,3.990000009536743,4.489999771118164,4.059999942779541,4.619999885559082,192382446,216125883
2020-07-27,3.086486577987671,3.9713900089263916,4.010000228881836,4.460000038146973,4.03000020980835,4.53000020980835,3.990000009536743,4.420000076293945,4.010000228881836,4.510000228881836,123328259,104263759
2020-07-28,3.086486577987671,3.9802944660186768,4.010000228881836,4.46999979019165,4.039999961853027,4.510000228881836,3.990000009536743,4.460000038146973,4.03000020980835,4.46999979019165,117682341,79414097
2020-07-29,3.0941836833953857,4.007008075714111,4.019999980926514,4.5,4.019999980926514,4.510000228881836,3.9800000190734863,4.420000076293945,4.010000228881836,4.449999809265137,198564764,90811197
2020-07-30,3.0710926055908203,3.9713900089263916,3.990000009536743,4.460000038146973,4.019999980926514,4.510000228881836,3.990000009536743,4.449999809265137,4.010000228881836,4.5,97227740,69025380
2020-07-31,3.078789472579956,3.9624860286712646,4.0,4.449999809265137,4.010000228881836,4.510000228881836,3.9700000286102295,4.420000076293945,3.9800000190734863,4.440000057220459,140601917,99610118
2020-08-03,3.086486577987671,3.98919939994812,4.010000228881836,4.480000019073486,4.019999980926514,4.5,3.990000009536743,4.440000057220459,4.0,4.449999809265137,131665126,124056138
2020-08-04,3.1095774173736572,4.033722400665283,4.039999961853027,4.53000020980835,4.050000190734863,4.550000190734863,4.0,4.460000038146973,4.010000228881836,4.489999771118164,167470192,138654129
2020-08-05,3.0941836833953857,4.007008075714111,4.019999980926514,4.5,4.039999961853027,4.53000020980835,4.0,4.460000038146973,4.03000020980835,4.53000020980835,111561964,107714697
2020-08-06,3.1018807888031006,4.033722400665283,4.03000020980835,4.53000020980835,4.059999942779541,4.550000190734863,4.010000228881836,4.489999771118164,4.039999961853027,4.53000020980835,171519832,141514626
2020-08-07,3.0710926055908203,3.9624860286712646,3.990000009536743,4.449999809265137,4.019999980926514,4.5,3.9800000190734863,4.440000057220459,4.019999980926514,4.5,170693183,115958049
2020-08-10,3.078789472579956,3.9802944660186768,4.0,4.46999979019165,4.010000228881836,4.480000019073486,3.9700000286102295,4.429999828338623,3.990000009536743,4.449999809265137,146323592,79108815
2020-08-11,3.0710926055908203,3.9624860286712646,3.990000009536743,4.449999809265137,4.019999980926514,4.5,3.990000009536743,4.440000057220459,4.010000228881836,4.489999771118164,157801790,92287648
2020-08-12,3.0710926055908203,3.9713900089263916,3.990000009536743,4.460000038146973,4.0,4.46999979019165,3.9700000286102295,4.409999847412109,3.990000009536743,4.429999828338623,177450604,98193925
2020-08-13,3.086486577987671,3.9802944660186768,4.010000228881836,4.46999979019165,4.019999980926514,4.5,3.990000009536743,4.449999809265137,4.0,4.460000038146973,147114217,72893696
2020-08-14,3.0941836833953857,3.98919939994812,4.019999980926514,4.480000019073486,4.019999980926514,4.489999771118164,3.990000009536743,4.440000057220459,4.0,4.46999979019165,117517413,63621909
2020-08-17,3.1326682567596436,4.042625904083252,4.070000171661377,4.539999961853027,4.090000152587891,4.550000190734863,4.010000228881836,4.46999979019165,4.010000228881836,4.46999979019165,292142075,158287650
2020-08-18,3.124971389770508,4.033722400665283,4.059999942779541,4.53000020980835,4.079999923706055,4.550000190734863,4.039999961853027,4.510000228881836,4.070000171661377,4.539999961853027,172356026,93325518
2020-08-19,3.124971389770508,4.024816989898682,4.059999942779541,4.519999980926514,4.099999904632568,4.559999942779541,4.050000190734863,4.5,4.059999942779541,4.53000020980835,236413264,97898016
2020-08-20,3.1018807888031006,3.9713900089263916,4.03000020980835,4.460000038146973,4.059999942779541,4.519999980926514,4.019999980926514,4.449999809265137,4.059999942779541,4.519999980926514,179979741,101289920
2020-08-21,3.1018807888031006,3.9713900089263916,4.03000020980835,4.460000038146973,4.050000190734863,4.480000019073486,4.010000228881836,4.449999809265137,4.039999961853027,4.46999979019165,100434904,57202289
2020-08-24,3.1095774173736572,3.9713900089263916,4.039999961853027,4.460000038146973,4.050000190734863,4.480000019073486,4.019999980926514,4.449999809265137,4.03000020980835,4.46999979019165,104327010,60808981
2020-08-25,3.1018807888031006,3.9624860286712646,4.03000020980835,4.449999809265137,4.050000190734863,4.46999979019165,4.019999980926514,4.429999828338623,4.050000190734863,4.46999979019165,102714779,55872314
2020-08-26,3.117274522781372,3.9446768760681152,4.050000190734863,4.429999828338623,4.070000171661377,4.460000038146973,4.019999980926514,4.420000076293945,4.039999961853027,4.449999809265137,177817543,65748886
2020-08-27,3.1018807888031006,3.9446768760681152,4.03000020980835,4.429999828338623,4.059999942779541,4.440000057220459,4.010000228881836,4.409999847412109,4.050000190734863,4.420000076293945,102644729,47470328
2020-08-28,3.1018807888031006,3.9624860286712646,4.03000020980835,4.449999809265137,4.039999961853027,4.449999809265137,4.0,4.400000095367432,4.010000228881836,4.409999847412109,122791191,79414758
2020-08-31,3.1018807888031006,3.9446768760681152,4.03000020980835,4.429999828338623,4.059999942779541,4.460000038146973,4.019999980926514,4.420000076293945,4.03000020980835,4.440000057220459,160047916,63957297
2020-09-01,3.1018807888031006,3.9268674850463867,4.03000020980835,4.409999847412109,4.039999961853027,4.429999828338623,4.019999980926514,4.389999866485596,4.03000020980835,4.420000076293945,87702448,71032894
2020-09-02,3.078789472579956,3.873441457748413,4.0,4.349999904632568,4.03000020980835,4.400000095367432,3.990000009536743,4.340000152587891,4.03000020980835,4.400000095367432,99417007,107928308
2020-09-03,3.0710926055908203,3.837822914123535,3.990000009536743,4.309999942779541,4.019999980926514,4.369999885559082,3.9800000190734863,4.309999942779541,4.0,4.329999923706055,108358605,84640042
2020-09-04,3.0633955001831055,3.837822914123535,3.9800000190734863,4.309999942779541,3.990000009536743,4.309999942779541,3.9600000381469727,4.269999980926514,3.9800000190734863,4.289999961853027,118317300,72138413
2020-09-07,3.048001527786255,3.811110019683838,3.9600000381469727,4.28000020980835,3.9800000190734863,4.320000171661377,3.950000047683716,4.28000020980835,3.9700000286102295,4.300000190734863,110020047,62805500
2020-09-08,3.0556983947753906,3.837822914123535,3.9700000286102295,4.309999942779541,3.9800000190734863,4.309999942779541,3.950000047683716,4.28000020980835,3.9600000381469727,4.289999961853027,97108373,68232926
2020-09-09,3.0326075553894043,3.811110019683838,3.940000057220459,4.28000020980835,3.9700000286102295,4.300000190734863,3.940000057220459,4.260000228881836,3.950000047683716,4.28000020980835,121619965,75194851
2020-09-10,3.017213821411133,3.7754921913146973,3.9200000762939453,4.239999771118164,3.9600000381469727,4.300000190734863,3.9100000858306885,4.230000019073486,3.950000047683716,4.300000190734863,118299706,80951505
2020-09-11,3.009516954421997,3.7754921913146973,3.9100000858306885,4.239999771118164,3.9200000762939453,4.260000228881836,3.9000000953674316,4.210000038146973,3.9100000858306885,4.230000019073486,70922788,57173409
2020-09-14,3.017213821411133,3.7933013439178467,3.9200000762939453,4.260000228881836,3.930000066757202,4.269999980926514,3.9100000858306885,4.239999771118164,3.9200000762939453,4.25,57184320,38679581
2020-09-15,3.017213821411133,3.7754921913146973,3.9200000762939453,4.239999771118164,3.930000066757202,4.269999980926514,3.9100000858306885,4.230000019073486,3.9200000762939453,4.260000228881836,49234843,43619502
2020-09-16,3.0326075553894043,3.7843964099884033,3.940000057220459,4.25,3.950000047683716,4.289999961853027,3.9100000858306885,4.239999771118164,3.930000066757202,4.25,68228567,70086386
2020-09-17,3.0249109268188477,3.766587734222412,3.930000066757202,4.230000019073486,3.950000047683716,4.28000020980835,3.930000066757202,4.21999979019165,3.940000057220459,4.260000228881836,52459445,82148861
2020-09-18,3.048001527786255,3.8022055625915527,3.9600000381469727,4.269999980926514,3.9600000381469727,4.28000020980835,3.930000066757202,4.230000019073486,3.950000047683716,4.25,126999862,90199282
2020-09-21,3.0556983947753906,3.7843964099884033,3.9700000286102295,4.25,3.9800000190734863,4.28000020980835,3.950000047683716,4.25,3.9600000381469727,4.28000020980835,76441444,62860331
2020-09-22,3.0249109268188477,3.7638678550720215,3.930000066757202,4.139999866485596,3.9700000286102295,4.179999828338623,3.930000066757202,4.130000114440918,3.950000047683716,4.159999847412109,75632958,80997216
2020-09-23,3.017213821411133,3.736593723297119,3.9200000762939453,4.110000133514404,3.940000057220459,4.150000095367432,3.9200000762939453,4.110000133514404,3.930000066757202,4.139999866485596,42740906,51865100
2020-09-24,2.9941227436065674,3.7275021076202393,3.890000104904175,4.099999904632568,3.9200000762939453,4.110000133514404,3.880000114440918,4.070000171661377,3.9200000762939453,4.099999904632568,84426707,65893121
2020-09-25,2.9941227436065674,3.7184104919433594,3.890000104904175,4.090000152587891,3.9000000953674316,4.110000133514404,3.880000114440918,4.079999923706055,3.9000000953674316,4.099999904632568,42139544,35983562
2020-09-28,2.9941227436065674,3.7275021076202393,3.890000104904175,4.099999904632568,3.9100000858306885,4.130000114440918,3.880000114440918,4.090000152587891,3.890000104904175,4.090000152587891,69440687,43686826
2020-09-29,2.9941227436065674,3.7184104919433594,3.890000104904175,4.090000152587891,3.9100000858306885,4.110000133514404,3.890000104904175,4.090000152587891,3.9000000953674316,4.110000133514404,41162356,37578762
